,COUNTY_FIPS_CODE,WATER_QUALITY_COUNTY_SCORE
33715,55093.0,51.0999659
33725,55095.0,46.862190308
33738,55097.0,50.092661167
33749,55099.0,47.832402114
33757,55101.0,59.626668828
33770,55103.0,50.77627991
33776,55105.0,51.013763389
33788,55107.0,52.217362475
33796,55109.0,54.302272355
33807,55111.0,52.262627808
33821,55113.0,52.994388508
33828,55115.0,54.28732055
33841,55117.0,47.994925508
33855,55119.0,52.896236401
33861,55121.0,52.693901391
33872,55123.0,51.960732388
33883,55125.0,50.745778155
33894,55127.0,59.348758357
33907,55129.0,46.064535814
33914,55131.0,56.98127802
33925,55133.0,63.428308932
33951,55135.0,58.221122383
33963,55137.0,54.812535967
33971,55139.0,49.655037141
33982,55141.0,49.090270203
33994,56001.0,55.010559086
34002,56003.0,52.652423998
34014,56005.0,60.532898166
34019,56007.0,57.855887786
34028,56009.0,53.332464027
34030,56011.0,53.528258654
34035,56013.0,60.306970352
34046,56015.0,52.439665179
34053,56017.0,48.100387348
34055,56019.0,49.047356346
34057,56021.0,60.399453629
34066,56023.0,62.538344811
34080,56025.0,55.455832624
34088,56027.0,58.510444367
34092,56029.0,52.974912965
34097,56031.0,51.349927408
34102,56033.0,52.955360594
34112,56035.0,58.227888963
34118,56037.0,58.32166375
34126,56039.0,65.110903271
34132,56041.0,47.832402114
34137,56043.0,47.123119998
34139,56045.0,60.34681753
40993,2020.0,
41009,2063.0,
41013,2066.0,
41017,2105.0,
41022,2110.0,
41024,2195.0,
41025,2198.0,
41033,2220.0,
41034,2230.0,
41035,2275.0,
41036,2282.0,
41037,8014.0,
41039,13017.0,
41040,13067.0,
41057,13083.0,
41060,13215.0,
41068,13313.0,
41073,15005.0,
41074,17099.0,
41098,18033.0,
41105,18091.0,
41116,19003.0,
41120,19135.0,
41123,19141.0,
41131,20129.0,
41134,21021.0,
41138,21023.0,
41142,21037.0,
41151,21041.0,
41155,21087.0,
41158,21127.0,
41166,21169.0,
41171,21185.0,
41177,21187.0,
41180,21209.0,
41183,21215.0,
41185,21229.0,
41188,22057.0,
41197,27029.0,
41202,27125.0,
41206,27159.0,
41210,31009.0,
41213,31017.0,
41216,31049.0,
41218,31075.0,
41221,31117.0,
41222,31121.0,
41228,31147.0,
41236,31165.0,
41237,32510.0,
41240,35011.0,
41242,38001.0,
41244,38031.0,
41248,38047.0,
41251,38071.0,
41260,42083.0,
41278,45067.0,
41282,46007.0,
41285,46063.0,
41289,46065.0,
41292,46073.0,
41294,46085.0,
41300,46117.0,
41302,46119.0,
41304,46121.0,
41309,47121.0,
41311,47151.0,
41316,51013.0,
41325,51081.0,
41327,51510.0,
41333,51520.0,
41334,51530.0,
41335,51540.0,
41337,51550.0,
41343,51570.0,
41344,51590.0,
41346,51595.0,
41347,51610.0,
41348,51620.0,
41349,51630.0,
41350,51640.0,
41351,51650.0,
41358,51660.0,
41360,51670.0,
41361,51678.0,
41362,51680.0,
41366,51683.0,
41367,51700.0,
41375,51710.0,
41388,51720.0,
41389,51730.0,
41391,51735.0,
41392,51740.0,
41397,51750.0,
41398,51760.0,
41406,51770.0,
41413,51775.0,
41414,51790.0,
41415,51800.0,
41422,51810.0,
41431,51820.0,
41432,51840.0,
41433,55078.0,
41576,51600.0,
41592,51685.0,
41593,51690.0,
41677,51830.0,
